,id,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3,Top Batsmen Points(Team A),Top Batsmen Points(Team B),Top Baller Points(Team A),Top Baller Points(Team B),Match Won after winning Toss Team A,Match Won after winning Toss Team B,runs in pp team a,runs in pp team b,Run Rate(Team A),Run Rate(Team B),Most Value Player Points(Team A),Most Value Player Points(Team B),Win ratio (Team A),Win ratio (Team B),new_col,team a ground,team b ground
383,444,SRH,MI,SRH,bat,normal,0,MI,0,7,KA Pollard,Wankhede Stadium,AK Chaudhary,SJA Taufel,,598,546,667,747,0.0,0.55,40,56,0.003,0.441,850.5,912.5,0.0,0.0,384,away,home
384,429,RCB,KXIP,KXIP,field,normal,0,KXIP,0,7,AC Gilchrist,M Chinnaswamy Stadium,HDPK Dharmasena,S Ravi,,674,560,678,474,0.516129032,0.43243243200000003,52,39,0.457,0.226,853.5,632.0,0.5,0.5,385,home,away
385,446,CSK,DC,CSK,bat,normal,0,CSK,33,0,MS Dhoni,"MA Chidambaram Stadium, Chepauk",C ShamshuDCin,RJ Tucker,,526,536,514,299,0.6315789470000001,0.5,42,33,0.53,-0.848,843.0,853.5,0.6,0.4,386,home,away
386,445,PWI,KKR,KKR,field,normal,0,PWI,7,0,MK Pandey,JSCA International Stadium Complex,NJ Llong,K Srinath,,514,536,569,622,0.090909091,0.558823529,47,49,-1.006,-0.095,604.0,720.0,0.0,1.0,387,away,away
387,447,MI,RR,RR,field,normal,0,MI,14,0,AP Tare,Wankhede Stadium,Asad Rauf,S Asnani,,546,522,747,480,0.55,0.552631579,49,29,0.441,0.322,912.5,873.5,0.56,0.44,388,home,away
388,412,KXIP,DC,DC,field,normal,0,KXIP,7,0,DA Miller,Himachal Pradesh Cricket Association Stadium,HDPK Dharmasena,S Ravi,,560,536,474,299,0.43243243200000003,0.5,58,41,0.226,-0.848,632.0,853.5,0.5,0.5,389,away,away
389,449,SRH,RR,SRH,bat,normal,0,SRH,23,0,A Mishra,"Rajiv Gandhi International Stadium, Uppal",Asad Rauf,AK Chaudhary,,598,522,667,480,0.0,0.552631579,21,33,0.003,0.322,850.5,873.5,0.0,0.0,390,home,away
390,450,KXIP,MI,MI,field,normal,0,KXIP,50,0,Azhar Mahmood,Himachal Pradesh Cricket Association Stadium,HDPK Dharmasena,CK Nandan,,560,546,474,747,0.43243243200000003,0.55,35,51,0.226,0.441,632.0,912.5,0.6,0.4,391,away,away
391,452,RCB,CSK,CSK,field,normal,0,RCB,24,0,V Kohli,M Chinnaswamy Stadium,C ShamshuDCin,RJ Tucker,,674,526,678,514,0.516129032,0.6315789470000001,40,47,0.457,0.53,853.5,843.0,0.42,0.58,392,home,away
392,451,PWI,DC,PWI,bat,normal,0,PWI,38,0,LJ Wright,Subrata Roy Sahara Stadium,NJ Llong,SJA Taufel,,514,536,569,299,0.090909091,0.5,76,56,-1.006,-0.848,604.0,853.5,0.3,0.7,393,away,away
393,453,KKR,SRH,KKR,bat,normal,0,SRH,0,5,PA Patel,"Rajiv Gandhi International Stadium, Uppal",Asad Rauf,S Asnani,,536,598,622,667,0.558823529,0.0,33,45,-0.095,0.003,720.0,850.5,0.0,0.0,394,away,home
394,454,CSK,MI,CSK,bat,normal,0,CSK,48,0,MEK Hussey,Feroz Shah Kotla,NJ Llong,RJ Tucker,,526,546,514,747,0.6315789470000001,0.55,47,56,0.53,0.441,843.0,912.5,0.45,0.55,395,away,away
395,455,SRH,RR,SRH,bat,normal,0,RR,0,4,BJ Hodge,Feroz Shah Kotla,S Ravi,RJ Tucker,,598,522,667,480,0.0,0.552631579,27,44,0.003,0.322,850.5,873.5,0.0,0.0,396,away,away
396,456,RR,MI,RR,bat,normal,0,MI,0,4,Harbhajan Singh,Eden Gardens,C ShamshuDCin,SJA Taufel,,522,546,480,747,0.552631579,0.55,42,45,0.322,0.441,873.5,912.5,0.44,0.56,397,away,away
397,457,MI,CSK,MI,bat,normal,0,MI,23,0,KA Pollard,Eden Gardens,HDPK Dharmasena,SJA Taufel,,546,526,747,514,0.55,0.6315789470000001,34,35,0.441,0.53,912.5,843.0,0.55,0.45,398,away,away
398,458,KKR,MI,KKR,bat,normal,0,KKR,41,0,JH Kallis,Sheikh Zayed Stadium,M Erasmus,RK Illingworth,,610,564,547,794,0.5,0.576923077,31,32,0.418,0.095,742.0,540.0,0.17,0.83,399,away,away
399,459,DC,RCB,RCB,field,normal,0,RCB,0,8,YS Chahal,Sharjah Cricket Stadium,Aleem Dar,S Ravi,,610,577,475,516,0.446808511,0.5555555560000001,30,50,-1.182,-0.428,601.0,601.0,0.45,0.55,400,away,away
400,460,CSK,KXIP,CSK,bat,normal,0,KXIP,0,6,GJ Maxwell,Sheikh Zayed Stadium,RK Illingworth,C ShamshuDCin,,651,779,695,644,0.673913043,0.454545455,70,64,0.385,0.968,763.0,693.0,0.7,0.3,401,away,away
401,461,SRH,RR,RR,field,normal,0,RR,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,573,687,483,830,0.14285714300000002,0.551020408,41,30,-0.39899999999999997,0.06,632.0,523.5,0.33,0.67,402,away,away
402,462,MI,RCB,RCB,field,normal,0,RCB,0,7,PA Patel,Dubai International Cricket Stadium,Aleem Dar,AK Chaudhary,,564,577,794,516,0.576923077,0.5555555560000001,49,30,0.095,-0.428,540.0,601.0,0.53,0.46,403,away,away
403,463,KKR,DC,KKR,bat,normal,0,DC,0,4,JP Duminy,Dubai International Cricket Stadium,Aleem Dar,VA Kulkarni,,610,610,547,475,0.5,0.446808511,31,49,0.418,-1.182,742.0,601.0,0.55,0.45,404,away,away
404,464,RR,KXIP,KXIP,field,normal,0,KXIP,0,7,GJ Maxwell,Sharjah Cricket Stadium,BF Bowden,M Erasmus,,687,779,830,644,0.551020408,0.454545455,54,39,0.06,0.968,523.5,693.0,0.73,0.27,405,away,away
405,465,CSK,DC,CSK,bat,normal,0,CSK,93,0,SK Raina,Sheikh Zayed Stadium,RK Illingworth,C ShamshuDCin,,651,610,695,475,0.673913043,0.446808511,34,24,0.385,-1.182,763.0,601.0,0.7,0.3,406,away,away
406,466,KXIP,SRH,SRH,field,normal,0,KXIP,72,0,GJ Maxwell,Sharjah Cricket Stadium,M Erasmus,S Ravi,,779,573,644,483,0.454545455,0.14285714300000002,43,45,0.968,-0.39899999999999997,693.0,632.0,0.0,1.0,407,away,away
407,467,CSK,RR,RR,field,normal,0,CSK,7,0,RA Jadeja,Dubai International Cricket Stadium,HDPK Dharmasena,RK Illingworth,,651,687,695,830,0.673913043,0.551020408,51,38,0.385,0.06,763.0,523.5,0.62,0.38,408,away,away
408,468,KKR,RCB,RCB,field,normal,0,KKR,2,0,CA Lynn,Sharjah Cricket Stadium,Aleem Dar,VA Kulkarni,,610,577,547,516,0.5,0.5555555560000001,42,49,0.418,-0.428,742.0,601.0,0.5,0.5,409,away,away
409,469,SRH,DC,SRH,bat,normal,0,SRH,4,0,AJ Finch,Dubai International Cricket Stadium,M Erasmus,S Ravi,,573,610,483,475,0.14285714300000002,0.446808511,55,44,-0.39899999999999997,-1.182,632.0,601.0,1.0,0.0,410,away,away
410,470,MI,CSK,MI,bat,normal,0,CSK,0,7,MM Sharma,Dubai International Cricket Stadium,BF Bowden,M Erasmus,,564,651,794,695,0.576923077,0.673913043,31,51,0.095,0.385,540.0,763.0,0.6,0.4,411,away,away
411,471,RCB,RR,RR,field,normal,0,RR,0,6,PV Tambe,Sheikh Zayed Stadium,HDPK Dharmasena,C ShamshuDCin,,577,687,516,830,0.5555555560000001,0.551020408,22,36,-0.428,0.06,601.0,523.5,0.55,0.45,412,away,away
412,472,KXIP,KKR,KKR,field,normal,0,KXIP,23,0,Sandeep Sharma,Sheikh Zayed Stadium,HDPK Dharmasena,RK Illingworth,,779,610,644,547,0.454545455,0.5,51,24,0.968,0.418,693.0,742.0,0.45,0.55,413,away,away
413,473,MI,DC,MI,bat,normal,0,DC,0,6,M Vijay,Sharjah Cricket Stadium,Aleem Dar,VA Kulkarni,,564,610,794,475,0.576923077,0.446808511,37,31,0.095,-1.182,540.0,601.0,0.5,0.5,414,away,away
414,474,SRH,CSK,SRH,bat,normal,0,CSK,0,5,DR Smith,Sharjah Cricket Stadium,AK Chaudhary,VA Kulkarni,,573,651,483,695,0.14285714300000002,0.673913043,37,47,-0.39899999999999997,0.385,632.0,763.0,0.0,1.0,415,away,away
415,475,RCB,KXIP,KXIP,field,normal,0,KXIP,0,5,Sandeep Sharma,Dubai International Cricket Stadium,BF Bowden,S Ravi,,577,779,516,644,0.5555555560000001,0.454545455,44,33,-0.428,0.968,601.0,693.0,0.42,0.58,416,away,away
416,476,RR,KKR,RR,bat,tie,0,RR,0,0,JP Faulkner,Sheikh Zayed Stadium,Aleem Dar,AK Chaudhary,,687,610,830,547,0.551020408,0.5,45,33,0.06,0.418,523.5,742.0,0.5,0.5,417,away,away
417,477,SRH,MI,MI,field,normal,0,SRH,15,0,B Kumar,Dubai International Cricket Stadium,HDPK Dharmasena,M Erasmus,,573,564,483,794,0.14285714300000002,0.576923077,44,32,-0.39899999999999997,0.095,632.0,540.0,0.5,0.5,418,away,away
418,478,CSK,KKR,CSK,bat,normal,0,CSK,34,0,RA Jadeja,JSCA International Stadium Complex,AK Chaudhary,NJ Llong,,651,610,695,547,0.673913043,0.5,43,39,0.385,0.418,763.0,742.0,0.67,0.33,419,away,away
419,479,KXIP,MI,KXIP,bat,normal,0,MI,0,5,CJ Anderson,Wankhede Stadium,BNJ Oxenford,C ShamshuDCin,,779,564,644,794,0.454545455,0.576923077,36,49,0.968,0.095,693.0,540.0,0.58,0.42,420,away,home
420,480,DC,RR,RR,field,normal,0,RR,0,7,KK Nair,Feroz Shah Kotla,SS Hazare,S Ravi,,610,687,475,830,0.446808511,0.551020408,46,38,-1.182,0.06,601.0,523.5,0.5,0.5,421,away,away
421,481,SRH,RCB,RCB,field,normal,0,RCB,0,4,AB de Villiers,M Chinnaswamy Stadium,HDPK Dharmasena,VA Kulkarni,,573,577,483,516,0.14285714300000002,0.5555555560000001,47,36,-0.39899999999999997,-0.428,632.0,601.0,0.5,0.5,422,away,home
422,482,RR,KKR,KKR,field,normal,0,RR,10,0,PV Tambe,"Sardar Patel Stadium, Motera",NJ Llong,CK Nandan,,687,610,830,547,0.551020408,0.5,50,50,0.06,0.418,523.5,742.0,0.5,0.5,423,home,away
423,483,DC,CSK,CSK,field,normal,0,CSK,0,8,DR Smith,Feroz Shah Kotla,RM Deshpande,BNJ Oxenford,,610,651,475,695,0.446808511,0.673913043,46,49,-1.182,0.385,601.0,763.0,0.3,0.7,424,away,away
424,484,MI,RCB,RCB,field,normal,0,MI,19,0,RG Sharma,Wankhede Stadium,S Ravi,K Srinath,,564,577,794,516,0.576923077,0.5555555560000001,50,64,0.095,-0.428,540.0,601.0,0.53,0.46,425,home,away
425,485,DC,KKR,DC,bat,normal,0,KKR,0,8,G Gambhir,Feroz Shah Kotla,BNJ Oxenford,C ShamshuDCin,,610,610,475,547,0.446808511,0.5,29,52,-1.182,0.418,601.0,742.0,0.45,0.55,426,away,away
426,486,KXIP,CSK,CSK,field,normal,0,KXIP,44,0,GJ Maxwell,Barabati Stadium,HDPK Dharmasena,PG Pathak,,779,651,644,695,0.454545455,0.673913043,38,46,0.968,0.385,693.0,763.0,0.3,0.7,427,away,away
427,487,SRH,RR,RR,field,normal,0,SRH,32,0,B Kumar,"Sardar Patel Stadium, Motera",AK Chaudhary,NJ Llong,,573,687,483,830,0.14285714300000002,0.551020408,50,37,-0.39899999999999997,0.06,632.0,523.5,0.33,0.67,428,away,home
428,488,KXIP,RCB,RCB,field,normal,0,KXIP,32,0,Sandeep Sharma,M Chinnaswamy Stadium,S Ravi,K Srinath,,779,577,644,516,0.454545455,0.5555555560000001,64,34,0.968,-0.428,693.0,601.0,0.58,0.42,429,away,home
429,489,DC,SRH,SRH,field,normal,1,SRH,0,8,DW Steyn,Feroz Shah Kotla,RM Deshpande,BNJ Oxenford,,610,573,475,483,0.446808511,0.14285714300000002,52,44,-1.182,-0.39899999999999997,601.0,632.0,0.0,1.0,430,away,away
430,490,MI,CSK,CSK,field,normal,0,CSK,0,4,DR Smith,Wankhede Stadium,HDPK Dharmasena,VA Kulkarni,,564,651,794,695,0.576923077,0.673913043,42,38,0.095,0.385,540.0,763.0,0.6,0.4,431,home,away
431,491,KXIP,KKR,KKR,field,normal,0,KKR,0,9,G Gambhir,Barabati Stadium,NJ Llong,CK Nandan,,779,610,644,547,0.454545455,0.5,49,55,0.968,0.418,693.0,742.0,0.45,0.55,432,away,home
432,492,RCB,RR,RCB,bat,normal,0,RR,0,5,JP Faulkner,M Chinnaswamy Stadium,S Ravi,RJ Tucker,,577,687,516,830,0.5555555560000001,0.551020408,31,45,-0.428,0.06,601.0,523.5,0.55,0.45,433,home,away
433,493,SRH,MI,SRH,bat,normal,0,MI,0,7,AT Rayudu,"Rajiv Gandhi International Stadium, Uppal",HDPK Dharmasena,VA Kulkarni,,573,564,483,794,0.14285714300000002,0.576923077,43,38,-0.39899999999999997,0.095,632.0,540.0,0.5,0.5,434,home,away
434,494,RR,CSK,RR,bat,normal,0,CSK,0,5,RA Jadeja,JSCA International Stadium Complex,BNJ Oxenford,C ShamshuDCin,,687,651,830,695,0.551020408,0.673913043,42,48,0.06,0.385,523.5,763.0,0.38,0.62,435,away,away
435,495,RCB,DC,DC,field,normal,0,RCB,16,0,Yuvraj Singh,M Chinnaswamy Stadium,K Srinath,RJ Tucker,,577,610,516,475,0.5555555560000001,0.446808511,34,46,-0.428,-1.182,601.0,601.0,0.55,0.45,436,home,away
436,496,SRH,KXIP,KXIP,field,normal,0,KXIP,0,6,WP Saha,"Rajiv Gandhi International Stadium, Uppal",VA Kulkarni,PG Pathak,,573,779,483,644,0.14285714300000002,0.454545455,55,86,-0.39899999999999997,0.968,632.0,693.0,1.0,0.0,437,home,away
437,497,MI,KKR,KKR,field,normal,0,KKR,0,6,RV Uthappa,Barabati Stadium,AK Chaudhary,NJ Llong,,564,610,794,547,0.576923077,0.5,37,45,0.095,0.418,540.0,742.0,0.83,0.17,438,away,home
438,498,RR,DC,DC,field,normal,0,RR,62,0,AM Rahane,"Sardar Patel Stadium, Motera",S Ravi,RJ Tucker,,687,610,830,475,0.551020408,0.446808511,52,34,0.06,-1.182,523.5,601.0,0.5,0.5,439,home,away
439,499,CSK,RCB,CSK,bat,normal,0,RCB,0,5,AB de Villiers,JSCA International Stadium Complex,BNJ Oxenford,C ShamshuDCin,,651,577,695,516,0.673913043,0.5555555560000001,39,17,0.385,-0.428,763.0,601.0,0.57,0.43,440,away,away
440,500,SRH,KKR,SRH,bat,normal,0,KKR,0,7,UT Yadav,"Rajiv Gandhi International Stadium, Uppal",NJ Llong,CK Nandan,,573,610,483,547,0.14285714300000002,0.5,41,30,-0.39899999999999997,0.418,632.0,742.0,0.5,0.5,441,home,away
441,501,MI,RR,MI,bat,normal,0,MI,25,0,MEK Hussey,"Sardar Patel Stadium, Motera",S Ravi,RJ Tucker,,564,687,794,830,0.576923077,0.551020408,42,47,0.095,0.06,540.0,523.5,0.58,0.42,442,away,home
442,502,DC,KXIP,KXIP,field,normal,0,KXIP,0,4,AR Patel,Feroz Shah Kotla,HDPK Dharmasena,PG Pathak,,610,779,475,644,0.446808511,0.454545455,55,66,-1.182,0.968,601.0,693.0,0.42,0.58,443,away,away
443,503,RCB,SRH,RCB,bat,normal,0,SRH,0,7,DA Warner,"Rajiv Gandhi International Stadium, Uppal",AK Chaudhary,NJ Llong,,577,573,516,483,0.5555555560000001,0.14285714300000002,25,51,-0.428,-0.39899999999999997,601.0,632.0,0.5,0.5,444,away,home
444,504,CSK,KKR,KKR,field,normal,0,KKR,0,8,RV Uthappa,Eden Gardens,RM Deshpande,C ShamshuDCin,,651,610,695,547,0.673913043,0.5,35,52,0.385,0.418,763.0,742.0,0.67,0.33,445,away,home
445,505,KXIP,MI,MI,field,normal,0,MI,0,7,LMP Simmons,"Punjab Cricket Association Stadium, Mohali",HDPK Dharmasena,VA Kulkarni,,779,564,644,794,0.454545455,0.576923077,48,62,0.968,0.095,693.0,540.0,0.58,0.42,446,away,away
446,506,KKR,RCB,RCB,field,normal,0,KKR,30,0,RV Uthappa,Eden Gardens,AK Chaudhary,CK Nandan,,610,577,547,516,0.5,0.5555555560000001,45,36,0.418,-0.428,742.0,601.0,0.5,0.5,447,home,away
447,507,CSK,SRH,SRH,field,normal,0,SRH,0,6,DA Warner,JSCA International Stadium Complex,BNJ Oxenford,C ShamshuDCin,,651,573,695,483,0.673913043,0.14285714300000002,60,64,0.385,-0.39899999999999997,763.0,632.0,1.0,0.0,448,away,away
448,508,MI,DC,DC,field,normal,0,MI,15,0,MEK Hussey,Wankhede Stadium,S Ravi,RJ Tucker,,564,610,794,475,0.576923077,0.446808511,65,47,0.095,-1.182,540.0,601.0,0.5,0.5,449,home,away
449,509,KXIP,RR,RR,field,normal,0,KXIP,16,0,SE Marsh,"Punjab Cricket Association Stadium, Mohali",HDPK Dharmasena,PG Pathak,,779,687,644,830,0.454545455,0.551020408,53,44,0.968,0.06,693.0,523.5,0.27,0.73,450,away,away
450,510,RCB,CSK,CSK,field,normal,0,CSK,0,8,MS Dhoni,M Chinnaswamy Stadium,AK Chaudhary,NJ Llong,,577,651,516,695,0.5555555560000001,0.673913043,34,64,-0.428,0.385,601.0,763.0,0.43,0.57,451,home,away
451,511,SRH,KKR,KKR,field,normal,0,KKR,0,4,YK Pathan,Eden Gardens,RM Deshpande,BNJ Oxenford,,573,610,483,547,0.14285714300000002,0.5,49,49,-0.39899999999999997,0.418,632.0,742.0,0.5,0.5,452,away,home
452,512,DC,KXIP,KXIP,field,normal,0,KXIP,0,7,M Vohra,"Punjab Cricket Association Stadium, Mohali",HDPK Dharmasena,VA Kulkarni,,610,779,475,644,0.446808511,0.454545455,44,48,-1.182,0.968,601.0,693.0,0.42,0.58,453,away,away
453,513,RR,MI,MI,field,normal,0,MI,0,5,CJ Anderson,Wankhede Stadium,K Srinath,RJ Tucker,,687,564,830,794,0.551020408,0.576923077,35,71,0.06,0.095,523.5,540.0,0.42,0.58,454,away,home
454,514,KKR,KXIP,KXIP,field,normal,0,KKR,28,0,UT Yadav,Eden Gardens,NJ Llong,S Ravi,,610,779,547,644,0.5,0.454545455,55,46,0.418,0.968,742.0,693.0,0.55,0.45,455,home,away
455,515,MI,CSK,CSK,field,normal,0,CSK,0,7,SK Raina,Brabourne Stadium,VA Kulkarni,BNJ Oxenford,,564,651,794,695,0.576923077,0.673913043,53,60,0.095,0.385,540.0,763.0,0.6,0.4,456,home,away
456,516,KXIP,CSK,CSK,field,normal,0,KXIP,24,0,V Sehwag,Wankhede Stadium,HDPK Dharmasena,RJ Tucker,,779,651,644,695,0.454545455,0.673913043,70,100,0.968,0.385,693.0,763.0,0.3,0.7,457,away,away
457,517,KXIP,KKR,KKR,field,normal,0,KKR,0,3,MK Pandey,M Chinnaswamy Stadium,HDPK Dharmasena,BNJ Oxenford,,779,610,644,547,0.454545455,0.5,32,59,0.968,0.418,693.0,742.0,0.45,0.55,458,away,away
458,518,MI,KKR,KKR,field,normal,0,KKR,0,7,M Morkel,Eden Gardens,S Ravi,C ShamshuDCin,,782,598,546,634,0.568965517,0.527272727,37,38,-0.043,0.253,701.5,627.0,0.72,0.28,459,away,home
459,519,CSK,DC,DC,field,normal,0,CSK,1,0,A Nehra,"MA Chidambaram Stadium, Chepauk",RK Illingworth,VA Kulkarni,,578,598,657,712,0.660714286,0.41176470600000004,59,40,0.7090000000000001,-0.049,754.5,678.0,0.71,0.29,460,home,away
460,520,RR,KXIP,KXIP,field,normal,0,RR,26,0,JP Faulkner,Maharashtra Cricket Association Stadium,SD Fry,CB Gaffaney,,570,508,533,590,0.543859649,0.490196078,35,51,0.062,-1.436,603.5,572.5,0.62,0.38,461,away,away
461,521,CSK,SRH,CSK,bat,normal,0,CSK,45,0,BB McCullum,"MA Chidambaram Stadium, Chepauk",RK Illingworth,VA Kulkarni,,578,749,657,696,0.660714286,0.28571428600000004,49,46,0.7090000000000001,-0.239,754.5,657.0,0.75,0.25,462,home,away
462,522,KKR,RCB,RCB,field,normal,0,RCB,0,3,CH Gayle,Eden Gardens,S Ravi,C ShamshuDCin,,598,617,634,546,0.527272727,0.5111111110000001,53,41,0.253,1.037,627.0,678.0,0.57,0.43,463,home,away
463,523,DC,RR,RR,field,normal,0,RR,0,3,DJ Hooda,Feroz Shah Kotla,SD Fry,CB Gaffaney,,598,570,712,533,0.41176470600000004,0.543859649,51,42,-0.049,0.062,678.0,603.5,0.43,0.57,464,away,away
464,524,KXIP,MI,MI,field,normal,0,KXIP,18,0,GJ Bailey,Wankhede Stadium,AK Chaudhary,K Srinivasan,,508,782,590,546,0.490196078,0.568965517,57,17,-1.436,-0.043,572.5,701.5,0.5,0.5,465,away,home
465,525,RCB,SRH,SRH,field,normal,0,SRH,0,8,DA Warner,M Chinnaswamy Stadium,RM Deshpande,RK Illingworth,,617,749,546,696,0.5111111110000001,0.28571428600000004,47,65,1.037,-0.239,678.0,657.0,0.5,0.5,466,home,away
466,526,MI,RR,MI,bat,normal,0,RR,0,7,SPD Smith,"Sardar Patel Stadium, Motera",AK Chaudhary,SD Fry,,782,570,546,533,0.568965517,0.543859649,31,42,-0.043,0.062,701.5,603.5,0.64,0.36,467,away,home
467,528,KXIP,DC,KXIP,bat,normal,0,DC,0,5,MA Agarwal,Maharashtra Cricket Association Stadium,CB Gaffaney,K Srinath,,508,598,590,712,0.490196078,0.41176470600000004,69,38,-1.436,-0.049,572.5,678.0,0.64,0.36,468,away,away
468,529,SRH,RR,RR,field,normal,0,RR,0,6,AM Rahane,Dr. Y.S. Rajasekhara ReDCy ACA-VDECA Cricket Stadium,PG Pathak,S Ravi,,749,570,696,533,0.28571428600000004,0.543859649,41,47,-0.239,0.062,657.0,603.5,0.4,0.6,469,away,away
469,530,MI,CSK,MI,bat,normal,0,CSK,0,6,A Nehra,Wankhede Stadium,AK Chaudhary,M Erasmus,,782,578,546,657,0.568965517,0.660714286,35,36,-0.043,0.7090000000000001,701.5,754.5,0.5,0.5,470,home,away
470,531,DC,SRH,DC,bat,normal,0,DC,4,0,JP Duminy,Dr. Y.S. Rajasekhara ReDCy ACA-VDECA Cricket Stadium,PG Pathak,S Ravi,,598,749,712,696,0.41176470600000004,0.28571428600000004,31,90,-0.049,-0.239,678.0,657.0,0.0,1.0,471,away,away
471,532,KXIP,KKR,KKR,field,normal,0,KKR,0,4,AD Russell,Maharashtra Cricket Association Stadium,SD Fry,CK Nandan,,508,598,590,634,0.490196078,0.527272727,40,50,-1.436,0.253,572.5,627.0,0.4,0.6,472,away,away
472,533,CSK,RR,CSK,bat,normal,0,RR,0,8,AM Rahane,"Sardar Patel Stadium, Motera",AK Chaudhary,M Erasmus,,578,570,657,533,0.660714286,0.543859649,48,53,0.7090000000000001,0.062,754.5,603.5,0.67,0.33,473,away,home
473,534,MI,RCB,RCB,field,normal,0,MI,18,0,Harbhajan Singh,M Chinnaswamy Stadium,RK Illingworth,VA Kulkarni,,782,617,546,546,0.568965517,0.5111111110000001,39,47,-0.043,1.037,701.5,678.0,0.53,0.47,474,away,home
474,535,DC,KKR,KKR,field,normal,0,KKR,0,6,UT Yadav,Feroz Shah Kotla,SD Fry,CB Gaffaney,,598,598,712,634,0.41176470600000004,0.527272727,48,33,-0.049,0.253,678.0,627.0,0.46,0.53,475,away,away
475,536,RR,KXIP,KXIP,field,tie,0,KXIP,0,0,SE Marsh,"Sardar Patel Stadium, Motera",M Erasmus,S Ravi,,570,508,533,590,0.543859649,0.490196078,34,48,0.062,-1.436,603.5,572.5,0.62,0.38,476,home,away
476,537,SRH,KKR,KKR,field,normal,1,SRH,16,0,DA Warner,Dr. Y.S. Rajasekhara ReDCy ACA-VDECA Cricket Stadium,RK Illingworth,VA Kulkarni,,749,598,696,634,0.28571428600000004,0.527272727,43,40,-0.239,0.253,657.0,627.0,0.25,0.75,477,away,away
477,538,CSK,RCB,RCB,field,normal,0,CSK,27,0,SK Raina,M Chinnaswamy Stadium,JD Cloete,C ShamshuDCin,,578,617,657,546,0.660714286,0.5111111110000001,43,49,0.7090000000000001,1.037,754.5,678.0,0.56,0.44,478,away,home
478,539,DC,MI,MI,field,normal,0,DC,37,0,SS Iyer,Feroz Shah Kotla,SD Fry,CK Nandan,,598,782,712,546,0.41176470600000004,0.568965517,45,38,-0.049,-0.043,678.0,701.5,0.5,0.5,479,away,away
479,540,RR,RCB,RCB,field,normal,0,RCB,0,9,MA Starc,"Sardar Patel Stadium, Motera",M Erasmus,S Ravi,,570,617,533,546,0.543859649,0.5111111110000001,45,48,0.062,1.037,603.5,678.0,0.54,0.46,480,home,away
480,541,MI,SRH,MI,bat,normal,0,MI,20,0,SL Malinga,Wankhede Stadium,HDPK Dharmasena,CB Gaffaney,,782,749,546,696,0.568965517,0.28571428600000004,48,49,-0.043,-0.239,701.5,657.0,0.5,0.5,481,home,away
481,542,CSK,KXIP,CSK,bat,normal,0,CSK,97,0,BB McCullum,"MA Chidambaram Stadium, Chepauk",JD Cloete,C ShamshuDCin,,578,508,657,590,0.660714286,0.490196078,46,52,0.7090000000000001,-1.436,754.5,572.5,0.53,0.47,482,home,away
482,543,DC,RCB,RCB,field,normal,0,RCB,0,10,VR Aaron,Feroz Shah Kotla,M Erasmus,S Ravi,,598,617,712,546,0.41176470600000004,0.5111111110000001,54,39,-0.049,1.037,678.0,678.0,0.38,0.62,483,away,away
483,544,SRH,KXIP,KXIP,field,normal,0,SRH,20,0,TA Boult,"Punjab Cricket Association Stadium, Mohali",HDPK Dharmasena,CB Gaffaney,,749,508,696,590,0.28571428600000004,0.490196078,38,50,-0.239,-1.436,657.0,572.5,0.5,0.5,484,away,away
484,547,CSK,KKR,KKR,field,normal,0,CSK,2,0,DJ Bravo,"MA Chidambaram Stadium, Chepauk",RM Deshpande,VA Kulkarni,,578,598,657,634,0.660714286,0.527272727,56,36,0.7090000000000001,0.253,754.5,627.0,0.64,0.36,485,home,away
485,546,RCB,RR,RR,field,no result,0,,0,0,,M Chinnaswamy Stadium,JD Cloete,PG Pathak,,617,570,546,533,0.5111111110000001,0.543859649,50,36,1.037,0.062,678.0,603.5,0.46,0.54,486,home,away
486,527,CSK,KKR,KKR,field,normal,0,KKR,0,7,AD Russell,Eden Gardens,AK Chaudhary,M Erasmus,,578,598,657,634,0.660714286,0.527272727,52,0,0.7090000000000001,0.253,754.5,627.0,0.64,0.36,487,away,home
487,548,KXIP,DC,DC,field,normal,0,DC,0,9,NM Coulter-Nile,Feroz Shah Kotla,RK Illingworth,S Ravi,,508,598,590,712,0.490196078,0.41176470600000004,53,54,-1.436,-0.049,572.5,678.0,0.64,0.36,488,away,away
488,549,MI,RR,RR,field,normal,0,MI,8,0,AT Rayudu,Wankhede Stadium,HDPK Dharmasena,CK Nandan,,782,570,546,533,0.568965517,0.543859649,27,41,-0.043,0.062,701.5,603.5,0.64,0.36,489,home,away
489,550,KKR,RCB,RCB,field,normal,0,RCB,0,7,Mandeep Singh,M Chinnaswamy Stadium,JD Cloete,PG Pathak,,598,617,634,546,0.527272727,0.5111111110000001,47,55,0.253,1.037,627.0,678.0,0.57,0.43,490,away,home
490,551,SRH,CSK,CSK,field,normal,0,SRH,22,0,DA Warner,"Rajiv Gandhi International Stadium, Uppal",AK Chaudhary,K Srinivasan,,749,578,696,657,0.28571428600000004,0.660714286,61,62,-0.239,0.7090000000000001,657.0,754.5,0.25,0.75,491,home,away
