id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3,Top Batsmen Points(Team A),Top Batsmen Points(Team B),Top Baller Points(Team A),Top Baller Points(Team B),Match Won after winning Toss Team A,Match Won after winning Toss Team B,runs in pp team a,runs in pp team b,Run Rate(Team A),Run Rate(Team B),Most Value Player Points(Team A),Most Value Player Points(Team B),Win ratio (Team A),Win ratio (Team B)
149,2009,Centurion,2009-05-07,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,normal,1,Chennai Super Kings,12,0,ML Hayden,SuperSport Park,DJ Harper,TH Wijewardene,,802,634,777,593,0.6,0.5,57,53,0.951,-0.483,712.0,634.5,1.0,0.0
150,2009,East London,2009-05-08,Mumbai Indians,Delhi Daredevils,Mumbai Indians,bat,normal,0,Delhi Daredevils,0,7,A Nehra,Buffalo Park,M Erasmus,SK Tarapore,,633,726,677,134,0.5,0.3333333333333333,30,36,0.297,0.311,611.5,681.5,0.5,0.5
151,2009,Kimberley,2009-05-09,Deccan Chargers,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,3,DPMD Jayawardene,De Beers Diamond Oval,GAV Baxter,AM Saheba,,808,634,775,593,0.2222222222222222,0.5,52,45,0.203,-0.483,751.0,634.5,0.0,1.0
152,2009,Kimberley,2009-05-09,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,normal,0,Chennai Super Kings,0,7,S Badrinath,De Beers Diamond Oval,GAV Baxter,HDPK Dharmasena,,585,802,723,777,0.8181818181818182,0.6,34,37,-0.35200000000000004,0.951,601.5,712.0,1.0,0.0
153,2009,Port Elizabeth,2009-05-10,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,normal,0,Mumbai Indians,16,0,JP Duminy,St George's Park,BR Doctrove,BG Jerling,,633,822,677,671,0.5,0.2,46,39,0.297,-0.191,611.5,681.5,0.0,1.0
154,2009,Johannesburg,2009-05-10,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,7,A Mishra,New Wanderers Stadium,SL Shastri,RB Tiffin,,726,726,529,134,0.5,0.3333333333333333,37,47,-0.789,0.311,484.0,681.5,1.0,0.0
155,2009,Kimberley,2009-05-11,Deccan Chargers,Rajasthan Royals,Deccan Chargers,bat,normal,0,Deccan Chargers,53,0,DR Smith,De Beers Diamond Oval,GAV Baxter,HDPK Dharmasena,,808,585,775,723,0.2222222222222222,0.8181818181818182,42,30,0.203,-0.35200000000000004,751.0,601.5,0.0,1.0
156,2009,Centurion,2009-05-12,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,6,LRPL Taylor,SuperSport Park,M Erasmus,SS Hazare,,726,822,529,671,0.5,0.2,38,46,-0.789,-0.191,484.0,681.5,1.0,0.0
157,2009,Centurion,2009-05-12,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,bat,normal,0,Mumbai Indians,0,8,Harbhajan Singh,SuperSport Park,SS Hazare,RE Koertzen,,634,633,593,677,0.5,0.5,51,42,-0.483,0.297,634.5,611.5,1.0,0.0
158,2009,Durban,2009-05-13,Delhi Daredevils,Deccan Chargers,Deccan Chargers,field,normal,0,Delhi Daredevils,12,0,R Bhatia,Kingsmead,DJ Harper,SL Shastri,,726,808,134,775,0.3333333333333333,0.2222222222222222,56,50,0.311,0.203,681.5,751.0,1.0,0.0
159,2009,Durban,2009-05-14,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,normal,0,Royal Challengers Bangalore,0,2,LRPL Taylor,Kingsmead,BR Doctrove,DJ Harper,,802,822,777,671,0.6,0.2,52,33,0.951,-0.191,712.0,681.5,1.0,0.0
160,2009,Durban,2009-05-14,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,normal,0,Rajasthan Royals,2,0,SK Warne,Kingsmead,BR Doctrove,DJ Harper,,585,633,723,677,0.8181818181818182,0.5,42,26,-0.35200000000000004,0.297,601.5,611.5,1.0,0.0
161,2009,Bloemfontein,2009-05-15,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,B Lee,OUTsurance Oval,HDPK Dharmasena,IL Howell,,726,634,134,593,0.3333333333333333,0.5,38,37,0.311,-0.483,681.5,634.5,0.0,1.0
162,2009,Port Elizabeth,2009-05-16,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,normal,0,Chennai Super Kings,0,7,ML Hayden,St George's Park,SK Tarapore,SJA Taufel,,633,802,677,777,0.5,0.6,49,35,0.297,0.951,611.5,712.0,0.0,0.0
163,2009,Johannesburg,2009-05-16,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,field,normal,0,Deccan Chargers,0,6,RG Sharma,New Wanderers Stadium,RE Koertzen,S Ravi,,726,808,529,775,0.5,0.2222222222222222,31,50,-0.789,0.203,484.0,751.0,1.0,0.0
164,2009,Johannesburg,2009-05-17,Kings XI Punjab,Deccan Chargers,Deccan Chargers,field,normal,0,Kings XI Punjab,1,0,Yuvraj Singh,New Wanderers Stadium,S Ravi,RB Tiffin,,634,808,593,775,0.5,0.2222222222222222,39,46,-0.483,0.203,634.5,751.0,1.0,0.0
165,2009,Bloemfontein,2009-05-17,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,normal,0,Delhi Daredevils,14,0,AB de Villiers,OUTsurance Oval,SS Hazare,IL Howell,,726,585,134,723,0.3333333333333333,0.8181818181818182,35,24,0.311,-0.35200000000000004,681.5,601.5,0.0,1.0
166,2009,Centurion,2009-05-18,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,normal,0,Kolkata Knight Riders,0,7,BJ Hodge,SuperSport Park,SJA Taufel,RB Tiffin,,802,726,777,529,0.6,0.5,54,56,0.951,-0.789,712.0,484.0,0.0,0.0
167,2009,Johannesburg,2009-05-19,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,bat,normal,0,Royal Challengers Bangalore,0,7,JH Kallis,New Wanderers Stadium,IL Howell,RB Tiffin,,726,822,134,671,0.3333333333333333,0.2,37,27,0.311,-0.191,681.5,681.5,1.0,0.0
168,2009,Durban,2009-05-20,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,4,LR Shukla,Kingsmead,BG Jerling,SJA Taufel,,585,726,723,529,0.8181818181818182,0.5,46,29,-0.35200000000000004,-0.789,601.5,484.0,1.0,0.0
169,2009,Durban,2009-05-20,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,normal,0,Chennai Super Kings,24,0,M Muralitharan,Kingsmead,BG Jerling,SJA Taufel,,802,634,777,593,0.6,0.5,50,29,0.951,-0.483,712.0,634.5,1.0,0.0
170,2009,Centurion,2009-05-21,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,4,V Sehwag,SuperSport Park,IL Howell,S Ravi,,633,726,677,134,0.5,0.3333333333333333,30,60,0.297,0.311,611.5,681.5,0.5,0.5
171,2009,Centurion,2009-05-21,Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,12,0,MK Pandey,SuperSport Park,IL Howell,S Ravi,,822,808,671,775,0.2,0.2222222222222222,33,64,-0.191,0.203,681.5,751.0,1.0,0.0
172,2009,Centurion,2009-05-22,Delhi Daredevils,Deccan Chargers,Deccan Chargers,field,normal,0,Deccan Chargers,0,6,AC Gilchrist,SuperSport Park,BR Doctrove,DJ Harper,,726,808,134,775,0.3333333333333333,0.2222222222222222,49,84,0.311,0.203,681.5,751.0,1.0,0.0
173,2009,Johannesburg,2009-05-23,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,6,MK Pandey,New Wanderers Stadium,RE Koertzen,SJA Taufel,,802,822,777,671,0.6,0.2,52,59,0.951,-0.191,712.0,681.5,1.0,0.0
174,2009,Johannesburg,2009-05-24,Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Deccan Chargers,6,0,A Kumble,New Wanderers Stadium,RE Koertzen,SJA Taufel,,808,822,775,671,0.2222222222222222,0.2,31,36,0.203,-0.191,751.0,681.5,0.0,1.0
175,2010,Mumbai,2010-03-12,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,field,normal,0,Kolkata Knight Riders,11,0,AD Mathews,Dr DY Patil Sports Academy,RE Koertzen,RB Tiffin,,822,494,669,628,0.38461538461538464,0.4736842105263158,38,62,-0.341,-0.297,562.5,748.5,0.3,0.7
176,2010,Mumbai,2010-03-13,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,normal,0,Mumbai Indians,4,0,YK Pathan,Brabourne Stadium,RE Koertzen,RB Tiffin,,663,690,574,591,0.5,0.7333333333333333,69,39,1.084,-0.514,699.5,577.5,0.0,1.0
177,2010,Chandigarh,2010-03-13,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,5,G Gambhir,"Punjab Cricket Association Stadium, Mohali",BR Doctrove,S Ravi,,586,822,473,878,0.5714285714285714,0.5333333333333333,44,39,-0.478,0.021,603.0,822.0,1.0,0.0
178,2010,Kolkata,2010-03-14,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,MK Tiwary,Eden Gardens,HDPK Dharmasena,AM Saheba,,620,822,573,669,0.4615384615384616,0.38461538461538464,24,61,0.21899999999999997,-0.341,822.0,562.5,0.5,0.5
179,2010,Chennai,2010-03-14,Deccan Chargers,Chennai Super Kings,Deccan Chargers,bat,normal,0,Deccan Chargers,31,0,WPUJC Vaas,"MA Chidambaram Stadium, Chepauk",K Hariharan,DJ Harper,,494,539,628,658,0.4736842105263158,0.5833333333333334,57,34,-0.297,0.374,748.5,698.5,0.7,0.3
180,2010,Ahmedabad,2010-03-15,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,6,V Sehwag,"Sardar Patel Stadium, Motera",BG Jerling,RE Koertzen,,690,822,591,878,0.7333333333333333,0.5333333333333333,47,60,-0.514,0.021,577.5,822.0,0.0,0.0
181,2010,Bangalore,2010-03-16,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,bat,normal,0,Royal Challengers Bangalore,0,8,JH Kallis,M Chinnaswamy Stadium,S Das,DJ Harper,,586,620,473,573,0.5714285714285714,0.4615384615384616,50,61,-0.478,0.21899999999999997,603.0,822.0,0.0,0.0
182,2010,Kolkata,2010-03-16,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,normal,0,Chennai Super Kings,55,0,MS Dhoni,Eden Gardens,HDPK Dharmasena,AM Saheba,,539,822,658,669,0.5833333333333334,0.38461538461538464,31,45,0.374,-0.341,698.5,562.5,1.0,0.0
183,2010,Delhi,2010-03-17,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,normal,0,Mumbai Indians,98,0,SR Tendulkar,Feroz Shah Kotla,BR Doctrove,SK Tarapore,,663,822,574,878,0.5,0.5333333333333333,67,56,1.084,0.021,699.5,822.0,1.0,0.0
184,2010,Bangalore,2010-03-18,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,10,JH Kallis,M Chinnaswamy Stadium,K Hariharan,DJ Harper,,690,620,591,573,0.7333333333333333,0.4615384615384616,31,59,-0.514,0.21899999999999997,577.5,822.0,1.0,0.0
185,2010,Delhi,2010-03-19,Delhi Daredevils,Chennai Super Kings,Delhi Daredevils,bat,normal,0,Chennai Super Kings,0,5,ML Hayden,Feroz Shah Kotla,BR Doctrove,SK Tarapore,,822,539,878,658,0.5333333333333333,0.5833333333333334,52,56,0.021,0.374,822.0,698.5,0.6,0.4
186,2010,Cuttack,2010-03-19,Deccan Chargers,Kings XI Punjab,Kings XI Punjab,field,normal,0,Deccan Chargers,6,0,A Symonds,Barabati Stadium,BF Bowden,M Erasmus,,494,586,628,473,0.4736842105263158,0.5714285714285714,56,27,-0.297,-0.478,748.5,603.0,0.0,1.0
187,2010,Ahmedabad,2010-03-20,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,normal,0,Rajasthan Royals,34,0,AA Jhunjhunwala,"Sardar Patel Stadium, Motera",RE Koertzen,RB Tiffin,,690,822,591,669,0.7333333333333333,0.38461538461538464,56,38,-0.514,-0.341,577.5,562.5,0.6,0.4
188,2010,Mumbai,2010-03-20,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,normal,0,Royal Challengers Bangalore,0,7,JH Kallis,Brabourne Stadium,HDPK Dharmasena,SS Hazare,,663,620,574,573,0.5,0.4615384615384616,45,55,1.084,0.21899999999999997,699.5,822.0,0.3,0.7
189,2010,Cuttack,2010-03-21,Deccan Chargers,Delhi Daredevils,Deccan Chargers,bat,normal,0,Deccan Chargers,10,0,A Symonds,Barabati Stadium,BF Bowden,M Erasmus,,494,822,628,878,0.4736842105263158,0.5333333333333333,47,48,-0.297,0.021,748.5,822.0,0.4,0.6
190,2010,Chennai,2010-03-21,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,tie,0,Kings XI Punjab,0,0,J Theron,"MA Chidambaram Stadium, Chepauk",K Hariharan,DJ Harper,,586,539,473,658,0.5714285714285714,0.5833333333333334,38,42,-0.478,0.374,603.0,698.5,0.0,1.0
191,2010,Mumbai,2010-03-22,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,normal,0,Mumbai Indians,0,7,SR Tendulkar,Brabourne Stadium,SS Hazare,SJA Taufel,,822,663,669,574,0.38461538461538464,0.5,41,57,-0.341,1.084,562.5,699.5,0.0,1.0
192,2010,Bangalore,2010-03-23,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Royal Challengers Bangalore,36,0,RV Uthappa,M Chinnaswamy Stadium,RE Koertzen,RB Tiffin,,620,539,573,658,0.4615384615384616,0.5833333333333334,38,29,0.21899999999999997,0.374,822.0,698.5,1.0,0.0
193,2010,Chandigarh,2010-03-24,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,normal,0,Rajasthan Royals,31,0,AC Voges,"Punjab Cricket Association Stadium, Mohali",BR Doctrove,SK Tarapore,,690,586,591,473,0.7333333333333333,0.5714285714285714,53,76,-0.514,-0.478,577.5,603.0,0.3,0.7
194,2010,Mumbai,2010-03-25,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,5,SR Tendulkar,Brabourne Stadium,BF Bowden,AM Saheba,,539,663,658,574,0.5833333333333334,0.5,51,63,0.374,1.084,698.5,699.5,0.5,0.5
197,2010,Bangalore,2010-03-25,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Delhi Daredevils,17,0,KM Jadhav,M Chinnaswamy Stadium,BG Jerling,RE Koertzen,,822,620,878,573,0.5333333333333333,0.4615384615384616,55,54,0.021,0.21899999999999997,822.0,822.0,0.5,0.5
195,2010,Ahmedabad,2010-03-26,Deccan Chargers,Rajasthan Royals,Deccan Chargers,bat,normal,0,Rajasthan Royals,0,8,YK Pathan,"Sardar Patel Stadium, Motera",HDPK Dharmasena,SJA Taufel,,494,690,628,591,0.4736842105263158,0.7333333333333333,50,42,-0.297,-0.514,748.5,577.5,0.0,0.0
196,2010,Chandigarh,2010-03-27,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,39,0,MK Tiwary,"Punjab Cricket Association Stadium, Mohali",BR Doctrove,S Ravi,,822,586,669,473,0.38461538461538464,0.5714285714285714,64,46,-0.341,-0.478,562.5,603.0,0.0,1.0
198,2010,Ahmedabad,2010-03-28,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,normal,0,Rajasthan Royals,17,0,NV Ojha,"Sardar Patel Stadium, Motera",SS Hazare,SJA Taufel,,690,539,591,658,0.7333333333333333,0.5833333333333334,58,58,-0.514,0.374,577.5,698.5,0.7,0.3
199,2010,Mumbai,2010-03-28,Mumbai Indians,Deccan Chargers,Deccan Chargers,field,normal,0,Mumbai Indians,41,0,Harbhajan Singh,Dr DY Patil Sports Academy,S Das,K Hariharan,,663,494,574,628,0.5,0.4736842105263158,52,50,1.084,-0.297,699.5,748.5,0.5,0.5
200,2010,Delhi,2010-03-29,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,normal,0,Delhi Daredevils,40,0,DA Warner,Feroz Shah Kotla,SS Hazare,SJA Taufel,,822,822,878,669,0.5333333333333333,0.38461538461538464,62,36,0.021,-0.341,822.0,562.5,0.7,0.3
201,2010,Mumbai,2010-03-30,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,4,SL Malinga,Brabourne Stadium,BR Doctrove,SK Tarapore,,586,663,473,574,0.5714285714285714,0.5,48,45,-0.478,1.084,603.0,699.5,0.0,0.0
202,2010,Chennai,2010-03-31,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,bat,normal,0,Chennai Super Kings,0,5,M Vijay,"MA Chidambaram Stadium, Chepauk",BG Jerling,RE Koertzen,,620,539,573,658,0.4615384615384616,0.5833333333333334,52,56,0.21899999999999997,0.374,822.0,698.5,1.0,0.0
203,2010,Delhi,2010-03-31,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,normal,0,Delhi Daredevils,67,0,KD Karthik,Feroz Shah Kotla,HDPK Dharmasena,SJA Taufel,,822,690,878,591,0.5333333333333333,0.7333333333333333,52,39,0.021,-0.514,822.0,577.5,0.0,0.0
204,2010,Kolkata,2010-04-01,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,24,0,SC Ganguly,Eden Gardens,K Hariharan,DJ Harper,,822,494,669,628,0.38461538461538464,0.4736842105263158,46,59,-0.341,-0.297,562.5,748.5,0.3,0.7
205,2010,Chandigarh,2010-04-02,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,bat,normal,0,Royal Challengers Bangalore,0,6,KP Pietersen,"Punjab Cricket Association Stadium, Mohali",BF Bowden,M Erasmus,,586,620,473,573,0.5714285714285714,0.4615384615384616,41,51,-0.478,0.21899999999999997,603.0,822.0,0.0,0.0
206,2010,Chennai,2010-04-03,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,normal,0,Chennai Super Kings,23,0,M Vijay,"MA Chidambaram Stadium, Chepauk",RE Koertzen,RB Tiffin,,539,690,658,591,0.5833333333333334,0.7333333333333333,66,62,0.374,-0.514,698.5,577.5,0.3,0.7
207,2010,Mumbai,2010-04-03,Mumbai Indians,Deccan Chargers,Mumbai Indians,bat,normal,0,Mumbai Indians,63,0,AT Rayudu,Brabourne Stadium,BR Doctrove,S Ravi,,663,494,574,628,0.5,0.4736842105263158,53,40,1.084,-0.297,699.5,748.5,0.5,0.5
208,2010,Kolkata,2010-04-04,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,bat,normal,0,Kings XI Punjab,0,8,DPMD Jayawardene,Eden Gardens,S Asnani,DJ Harper,,822,586,669,473,0.38461538461538464,0.5714285714285714,53,69,-0.341,-0.478,562.5,603.0,0.0,1.0
209,2010,Delhi,2010-04-04,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,bat,normal,0,Delhi Daredevils,37,0,PD Collingwood,Feroz Shah Kotla,BF Bowden,M Erasmus,,822,620,878,573,0.5333333333333333,0.4615384615384616,54,38,0.021,0.21899999999999997,822.0,822.0,0.5,0.5
210,2010,Nagpur,2010-04-05,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,bat,normal,0,Rajasthan Royals,2,0,SK Warne,"Vidarbha Cricket Association Stadium, Jamtha",HDPK Dharmasena,SJA Taufel,,690,494,591,628,0.7333333333333333,0.4736842105263158,48,52,-0.514,-0.297,577.5,748.5,0.0,0.0
211,2010,Chennai,2010-04-06,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,normal,0,Chennai Super Kings,24,0,SK Raina,"MA Chidambaram Stadium, Chepauk",S Asnani,DJ Harper,,539,663,658,574,0.5833333333333334,0.5,42,46,0.374,1.084,698.5,699.5,0.5,0.5
212,2010,Jaipur,2010-04-07,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,bat,normal,0,Rajasthan Royals,0,9,MJ Lumb,Sawai Mansingh Stadium,S Ravi,SK Tarapore,,586,690,473,591,0.5714285714285714,0.7333333333333333,52,70,-0.478,-0.514,603.0,577.5,0.7,0.3
213,2010,Kolkata,2010-04-07,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,14,0,SC Ganguly,Eden Gardens,BG Jerling,RE Koertzen,,822,822,669,878,0.38461538461538464,0.5333333333333333,50,44,-0.341,0.021,562.5,822.0,0.3,0.7
214,2010,Bangalore,2010-04-08,Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers,field,normal,0,Deccan Chargers,0,7,TL Suman,M Chinnaswamy Stadium,S Asnani,DJ Harper,,620,494,573,628,0.4615384615384616,0.4736842105263158,46,32,0.21899999999999997,-0.297,822.0,748.5,1.0,0.0
215,2010,Chandigarh,2010-04-09,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,normal,0,Kings XI Punjab,0,6,KC Sangakkara,"Punjab Cricket Association Stadium, Mohali",M Erasmus,AM Saheba,,663,586,574,473,0.5,0.5714285714285714,51,56,1.084,-0.478,699.5,603.0,0.0,0.0
216,2010,Nagpur,2010-04-10,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,normal,0,Deccan Chargers,0,6,RJ Harris,"Vidarbha Cricket Association Stadium, Jamtha",HDPK Dharmasena,SJA Taufel,,539,494,658,628,0.5833333333333334,0.4736842105263158,55,37,0.374,-0.297,698.5,748.5,0.3,0.7
217,2010,Bangalore,2010-04-10,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,7,R Vinay Kumar,M Chinnaswamy Stadium,K Hariharan,DJ Harper,,822,620,669,573,0.38461538461538464,0.4615384615384616,61,48,-0.341,0.21899999999999997,562.5,822.0,0.5,0.5
218,2010,Delhi,2010-04-11,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,bat,normal,0,Kings XI Punjab,0,7,PP Chawla,Feroz Shah Kotla,BF Bowden,AM Saheba,,822,586,878,473,0.5333333333333333,0.5714285714285714,45,39,0.021,-0.478,822.0,603.0,0.0,1.0
219,2010,Jaipur,2010-04-11,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Mumbai Indians,37,0,SR Tendulkar,Sawai Mansingh Stadium,BR Doctrove,SK Tarapore,,663,690,574,591,0.5,0.7333333333333333,47,34,1.084,-0.514,699.5,577.5,0.0,1.0
220,2010,Nagpur,2010-04-12,Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Deccan Chargers,13,0,Harmeet Singh,"Vidarbha Cricket Association Stadium, Jamtha",RE Koertzen,RB Tiffin,,494,620,628,573,0.4736842105263158,0.4615384615384616,35,38,-0.297,0.21899999999999997,748.5,822.0,0.0,1.0
221,2010,Mumbai,2010-04-13,Mumbai Indians,Delhi Daredevils,Mumbai Indians,bat,normal,0,Mumbai Indians,39,0,KA Pollard,Brabourne Stadium,S Asnani,DJ Harper,,663,822,574,878,0.5,0.5333333333333333,44,69,1.084,0.021,699.5,822.0,1.0,0.0
222,2010,Chennai,2010-04-13,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,normal,0,Chennai Super Kings,0,9,R Ashwin,"MA Chidambaram Stadium, Chepauk",SS Hazare,SJA Taufel,,822,539,669,658,0.38461538461538464,0.5833333333333334,22,67,-0.341,0.374,562.5,698.5,0.0,1.0
223,2010,Jaipur,2010-04-14,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,normal,0,Royal Challengers Bangalore,0,5,KP Pietersen,Sawai Mansingh Stadium,BR Doctrove,S Ravi,,690,620,591,573,0.7333333333333333,0.4615384615384616,30,59,-0.514,0.21899999999999997,577.5,822.0,1.0,0.0
224,2010,Chennai,2010-04-15,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,normal,0,Delhi Daredevils,0,6,G Gambhir,"MA Chidambaram Stadium, Chepauk",HDPK Dharmasena,SS Hazare,,539,822,658,878,0.5833333333333334,0.5333333333333333,39,33,0.374,0.021,698.5,822.0,0.4,0.6
225,2010,Dharamsala,2010-04-16,Kings XI Punjab,Deccan Chargers,Deccan Chargers,field,normal,0,Deccan Chargers,0,5,RG Sharma,Himachal Pradesh Cricket Association Stadium,M Erasmus,AM Saheba,,586,494,473,628,0.5714285714285714,0.4736842105263158,43,45,-0.478,-0.297,603.0,748.5,1.0,0.0
226,2010,Bangalore,2010-04-17,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Mumbai Indians,57,0,R McLaren,M Chinnaswamy Stadium,HDPK Dharmasena,SJA Taufel,,663,620,574,573,0.5,0.4615384615384616,34,34,1.084,0.21899999999999997,699.5,822.0,0.3,0.7
227,2010,Kolkata,2010-04-17,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,normal,0,Kolkata Knight Riders,0,8,JD Unadkat,Eden Gardens,BG Jerling,RB Tiffin,,690,822,591,669,0.7333333333333333,0.38461538461538464,46,42,-0.514,-0.341,577.5,562.5,0.6,0.4
228,2010,Dharamsala,2010-04-18,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,6,MS Dhoni,Himachal Pradesh Cricket Association Stadium,BF Bowden,AM Saheba,,586,539,473,658,0.5714285714285714,0.5833333333333334,49,49,-0.478,0.374,603.0,698.5,0.0,1.0
229,2010,Delhi,2010-04-18,Deccan Chargers,Delhi Daredevils,Deccan Chargers,bat,normal,0,Deccan Chargers,11,0,A Symonds,Feroz Shah Kotla,BR Doctrove,SK Tarapore,,494,822,628,878,0.4736842105263158,0.5333333333333333,38,39,-0.297,0.021,748.5,822.0,0.4,0.6
230,2010,Kolkata,2010-04-19,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,normal,0,Kolkata Knight Riders,0,9,M Kartik,Eden Gardens,BG Jerling,RE Koertzen,,663,822,574,669,0.5,0.38461538461538464,42,44,1.084,-0.341,699.5,562.5,1.0,0.0
231,2010,Mumbai,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,normal,0,Mumbai Indians,35,0,KA Pollard,Dr DY Patil Sports Academy,BR Doctrove,RB Tiffin,,663,620,574,573,0.5,0.4615384615384616,54,44,1.084,0.21899999999999997,699.5,822.0,0.3,0.7
232,2010,Mumbai,2010-04-22,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,normal,0,Chennai Super Kings,38,0,DE Bollinger,Dr DY Patil Sports Academy,BR Doctrove,RB Tiffin,,539,494,658,628,0.5833333333333334,0.4736842105263158,39,23,0.374,-0.297,698.5,748.5,0.3,0.7
233,2010,Mumbai,2010-04-24,Deccan Chargers,Royal Challengers Bangalore,Deccan Chargers,bat,normal,0,Royal Challengers Bangalore,0,9,A Kumble,Dr DY Patil Sports Academy,RE Koertzen,SJA Taufel,,494,620,628,573,0.4736842105263158,0.4615384615384616,27,33,-0.297,0.21899999999999997,748.5,822.0,0.0,1.0
